Age,Attrition,Travel_Frequently,Travel_Rarely,Non_Travel,DailyRate,Research & Development,Sales,Human Resources,DistanceFromHome,Education,Life Sciences,Medical,Marketing,Technical Degree,EducationOther,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,Sales Executive,Research Scientist,Laboratory Technician,Manufacturing Director,Healthcare Representative,JobSatisfaction,Married,Single,Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,0,0,1,0,140,1,0,0,12,1,0,1,0,0,0,3,1,95,3,1,0,1,0,0,0,4,1,0,0,3929,6984,8,1,23,4,1,7,0,3,4,2,0,2
37,0,0,1,0,589,0,1,0,9,2,0,0,1,0,0,2,0,46,2,2,1,0,0,0,0,2,1,0,0,4189,8800,1,0,14,3,2,5,2,3,5,2,0,3
38,0,0,0,1,1327,0,1,0,2,2,1,0,0,0,0,4,0,39,2,2,1,0,0,0,0,4,1,0,0,5249,19682,3,0,18,3,1,13,0,3,8,7,7,5
38,0,0,1,0,168,1,0,0,1,3,1,0,0,0,0,3,1,81,3,3,0,0,0,1,0,3,0,1,0,7861,15397,4,1,14,3,0,10,4,4,1,0,0,0
38,0,0,1,0,1380,1,0,0,9,2,1,0,0,0,0,3,1,75,3,1,0,0,1,0,0,4,0,1,0,2288,6319,1,0,12,3,0,2,3,3,2,2,2,1
34,1,1,0,0,234,1,0,0,9,4,1,0,0,0,0,4,0,93,3,2,0,0,1,0,0,1,1,0,0,5346,6208,4,0,17,3,1,11,3,2,7,1,0,7
35,0,0,1,0,776,0,1,0,1,4,0,0,1,0,0,3,0,32,2,2,1,0,0,0,0,1,0,1,0,4312,23016,0,0,14,3,0,16,2,3,15,13,2,8
38,0,0,1,0,345,0,1,0,10,2,1,0,0,0,0,1,1,100,3,2,1,0,0,0,0,4,1,0,0,5343,5982,1,0,11,3,1,10,1,3,10,7,1,9
53,0,0,1,0,1070,1,0,0,3,4,0,1,0,0,0,3,0,45,3,4,0,0,0,0,1,3,1,0,0,17584,21016,3,1,16,3,3,21,5,2,5,3,1,3
36,0,0,1,0,325,1,0,0,10,4,0,0,0,1,0,4,1,63,3,3,0,0,0,0,1,3,1,0,0,7094,5747,3,0,12,3,0,10,0,3,7,7,1,7
47,1,1,0,0,719,0,1,0,27,2,1,0,0,0,0,2,1,77,4,2,1,0,0,0,0,3,0,1,0,6397,10339,4,1,12,3,0,8,2,3,5,4,1,3
55,0,0,1,0,685,0,1,0,26,5,0,0,1,0,0,3,0,60,2,5,0,0,0,0,1,4,1,0,0,19586,23037,1,0,21,4,1,36,3,3,36,6,2,13
59,0,0,1,0,326,0,1,0,3,3,1,0,0,0,0,3,1,48,2,2,1,0,0,0,0,4,0,1,0,5171,16490,5,0,17,3,0,13,2,3,6,1,0,5
32,0,0,1,0,906,0,1,0,7,3,1,0,0,0,0,4,0,91,2,2,1,0,0,0,0,3,1,0,0,5484,16985,1,0,14,3,1,13,3,2,13,8,4,8
26,0,0,1,0,572,0,1,0,10,3,0,1,0,0,0,3,0,46,3,2,1,0,0,0,0,4,0,1,0,4684,9125,1,0,13,3,0,5,4,3,5,3,1,2
42,0,0,1,0,932,1,0,0,1,2,1,0,0,0,0,4,1,43,2,2,0,0,0,1,0,4,1,0,0,6062,4051,9,1,13,3,1,8,4,3,4,3,0,2
30,0,0,1,0,1358,1,0,0,24,1,1,0,0,0,0,4,0,67,3,1,0,0,1,0,0,3,0,0,1,2693,13335,1,0,22,4,1,1,2,3,1,0,0,0
53,0,0,1,0,238,0,1,0,1,1,0,1,0,0,0,4,1,34,3,2,1,0,0,0,0,1,0,1,0,8381,7507,7,0,20,4,0,18,2,4,14,7,8,10
29,1,1,0,0,459,1,0,0,24,2,1,0,0,0,0,4,0,73,2,1,0,1,0,0,0,4,0,1,0,2439,14753,1,1,24,4,0,1,3,2,1,0,1,0
46,1,0,1,0,669,0,1,0,9,2,0,1,0,0,0,3,0,64,2,3,1,0,0,0,0,4,0,1,0,9619,13596,1,0,16,3,0,9,3,3,9,8,4,7
28,0,0,1,0,760,0,1,0,2,4,0,0,1,0,0,2,1,81,3,2,1,0,0,0,0,2,1,0,0,4779,3698,1,1,20,4,0,8,2,3,8,7,7,5
34,0,0,1,0,704,0,1,0,28,3,0,0,1,0,0,4,1,95,2,2,1,0,0,0,0,3,1,0,0,6712,8978,1,0,21,4,2,8,2,3,8,7,1,7
53,0,0,1,0,1376,0,1,0,2,2,0,1,0,0,0,3,0,45,3,4,0,0,0,0,1,3,0,0,1,14852,13938,6,0,13,3,1,22,3,4,17,13,15,2
43,0,0,1,0,574,1,0,0,11,3,1,0,0,0,0,1,0,30,3,3,0,0,0,0,1,3,1,0,0,7510,16873,1,0,17,3,1,10,1,3,10,9,0,9
33,0,0,1,0,924,1,0,0,2,3,0,1,0,0,0,3,0,78,3,1,0,0,1,0,0,4,0,1,0,2496,6670,4,0,11,3,0,7,3,3,1,1,0,0
20,0,0,1,0,727,0,1,0,9,1,1,0,0,0,0,4,0,54,3,1,0,0,0,0,1,1,0,1,0,2728,21082,1,0,11,3,0,2,3,3,2,2,0,2
28,1,1,0,0,289,1,0,0,2,2,0,1,0,0,0,3,0,38,2,1,0,0,1,0,0,1,0,1,0,2561,5355,7,0,11,3,0,8,2,2,0,0,0,0
26,0,0,1,0,482,1,0,0,1,2,1,0,0,0,0,2,1,90,2,1,0,1,0,0,0,3,1,0,0,2933,14908,1,1,13,3,1,1,3,2,1,0,1,0
25,0,0,1,0,1372,0,1,0,18,1,1,0,0,0,0,1,0,93,4,2,1,0,0,0,0,3,1,0,0,6232,12477,2,0,11,3,0,6,3,2,3,2,1,2
42,0,0,1,0,544,0,0,1,2,1,0,0,0,1,0,3,0,52,3,1,0,0,0,0,1,3,0,0,1,2696,24017,0,1,11,3,1,4,5,3,3,2,1,0
35,1,0,1,0,303,0,1,0,27,3,1,0,0,0,0,3,0,84,3,2,1,0,0,0,0,4,0,1,0,5813,13492,1,1,18,3,0,10,2,3,10,7,7,7
34,0,0,1,0,629,1,0,0,27,2,0,1,0,0,0,4,1,95,3,1,0,1,0,0,0,2,0,1,0,2311,5711,2,0,15,3,0,9,3,3,3,2,1,2
27,0,1,0,0,994,0,1,0,8,3,1,0,0,0,0,4,0,37,3,3,1,0,0,0,0,3,0,1,0,8726,2975,1,0,15,3,0,9,0,3,9,8,1,7
38,0,1,0,0,508,1,0,0,6,4,1,0,0,0,0,1,0,72,2,2,0,0,0,1,0,3,1,0,0,5321,14284,2,0,11,3,1,10,1,3,8,3,7,7
31,1,1,0,0,874,1,0,0,15,3,0,1,0,0,0,3,0,72,3,1,0,0,1,0,0,3,1,0,0,2610,6233,1,0,12,3,1,2,5,2,2,2,2,2
23,0,0,1,0,650,1,0,0,9,1,0,1,0,0,0,2,0,37,3,1,0,0,1,0,0,1,1,0,0,2500,4344,1,0,14,3,1,5,2,4,4,3,0,2
37,0,0,1,0,1439,1,0,0,4,1,1,0,0,0,0,3,0,54,3,1,0,1,0,0,0,3,1,0,0,2996,5182,7,1,15,3,0,8,2,3,6,4,1,3
31,1,1,0,0,534,1,0,0,20,3,1,0,0,0,0,1,0,66,3,3,0,0,0,0,1,3,1,0,0,9824,22908,3,0,12,3,0,12,2,3,1,0,0,0
36,0,0,1,0,557,0,1,0,3,3,0,1,0,0,0,1,1,94,2,3,1,0,0,0,0,4,1,0,0,7644,12695,0,0,19,3,2,10,2,3,9,7,3,4
27,1,1,0,0,1337,0,0,1,22,3,0,0,0,0,1,1,1,58,2,1,0,0,0,0,1,2,1,0,0,2863,19555,1,0,12,3,0,1,2,3,1,0,0,0
36,0,0,1,0,676,1,0,0,1,3,0,0,0,0,1,3,1,35,3,2,0,0,0,1,0,2,1,0,0,5228,23361,0,0,15,3,1,10,2,3,9,7,0,5
35,0,1,0,0,853,0,1,0,18,5,1,0,0,0,0,2,0,71,3,3,1,0,0,0,0,1,1,0,0,9069,11031,1,0,22,4,1,9,3,2,9,8,1,8
35,0,0,1,0,1146,0,0,1,26,4,1,0,0,0,0,3,1,31,3,3,0,0,0,0,1,4,0,1,0,8837,16642,1,1,16,3,0,9,2,3,9,0,1,7
27,0,0,1,0,199,1,0,0,6,3,1,0,0,0,0,4,0,55,2,1,0,1,0,0,0,3,1,0,0,2539,7950,1,0,13,3,1,4,0,3,4,2,2,2
56,1,0,1,0,310,1,0,0,7,2,0,0,0,1,0,4,0,72,3,1,0,0,1,0,0,3,1,0,0,2339,3666,8,0,11,3,1,14,4,1,10,9,9,8
58,0,0,1,0,1272,1,0,0,5,3,0,0,0,1,0,3,1,37,2,3,0,0,0,0,1,2,0,0,1,10552,9255,2,1,13,3,1,24,3,3,6,0,0,4
38,0,1,0,0,471,1,0,0,12,3,1,0,0,0,0,1,0,45,2,2,0,0,0,0,1,1,0,0,1,6288,4284,2,0,15,3,1,13,3,2,4,3,1,2
26,1,0,1,0,1330,1,0,0,21,3,0,1,0,0,0,1,0,37,3,1,0,0,1,0,0,3,0,0,1,2377,19373,1,0,20,4,1,1,0,2,1,1,0,0
54,0,1,0,0,966,1,0,0,1,4,1,0,0,0,0,4,1,53,3,3,0,0,0,1,0,3,0,0,1,10502,9659,7,0,17,3,1,33,2,1,5,4,1,4
38,0,0,1,0,395,0,1,0,9,3,0,0,1,0,0,2,0,98,2,1,0,0,0,0,1,2,1,0,0,2899,12102,0,0,19,3,1,3,3,3,2,2,1,2
22,1,0,1,0,391,1,0,0,7,1,1,0,0,0,0,4,0,75,3,1,0,1,0,0,0,2,0,1,0,2472,26092,1,1,23,4,0,1,2,3,1,0,0,0
29,1,0,1,0,428,0,1,0,9,3,0,0,1,0,0,2,1,52,1,1,0,0,0,0,1,2,0,1,0,2760,14630,1,0,13,3,0,2,3,3,2,2,2,2
44,1,0,1,0,1376,0,0,1,1,2,0,1,0,0,0,2,0,91,2,3,0,0,0,0,1,1,1,0,0,10482,2326,9,0,14,3,1,24,1,3,20,6,3,6
40,0,1,0,0,1395,1,0,0,26,3,0,1,0,0,0,2,1,54,3,2,0,1,0,0,0,2,0,0,1,5605,8504,1,0,11,3,1,20,2,3,20,7,2,13
35,0,1,0,0,482,1,0,0,4,4,1,0,0,0,0,3,0,87,3,2,0,1,0,0,0,3,0,1,0,4249,2690,1,1,11,3,0,9,3,3,9,6,1,1
34,0,1,0,0,829,1,0,0,15,3,0,1,0,0,0,2,0,71,3,4,0,0,0,0,1,1,0,0,1,17007,11929,7,0,14,3,2,16,3,2,14,8,6,9
25,1,0,1,0,867,0,1,0,19,2,0,0,1,0,0,3,0,36,2,1,0,0,0,0,1,2,1,0,0,2413,18798,1,1,18,3,3,1,2,3,1,0,0,0
24,1,0,1,0,813,1,0,0,1,3,0,1,0,0,0,2,0,61,3,1,0,1,0,0,0,4,1,0,0,2293,3020,2,1,16,3,1,6,2,2,2,0,2,0
53,1,0,1,0,1168,0,1,0,24,4,1,0,0,0,0,1,0,66,3,3,1,0,0,0,0,1,0,1,0,10448,5843,6,1,13,3,0,15,2,2,2,2,2,2
43,0,0,1,0,823,1,0,0,6,3,0,1,0,0,0,1,1,81,2,5,0,0,0,0,1,3,1,0,0,19392,22539,7,0,13,3,0,21,2,3,16,12,6,14
27,0,0,1,0,1302,1,0,0,19,3,0,0,0,0,1,4,0,67,2,1,0,0,1,0,0,1,0,0,1,4066,16290,1,0,11,3,2,7,3,3,7,7,0,7
37,0,0,1,0,1372,1,0,0,1,3,1,0,0,0,0,4,1,42,3,1,0,1,0,0,0,4,0,1,0,2115,15881,1,0,12,3,0,17,3,3,17,12,5,7
26,0,0,1,0,933,0,1,0,1,3,1,0,0,0,0,3,0,57,3,2,1,0,0,0,0,3,1,0,0,5296,20156,1,0,17,3,1,8,3,3,8,7,7,7
29,0,0,1,0,1378,1,0,0,13,2,0,0,0,0,1,4,0,46,2,2,0,0,1,0,0,2,1,0,0,4025,23679,4,1,13,3,1,10,2,3,4,3,0,3
25,0,0,1,0,977,1,0,0,2,1,0,0,0,0,1,4,0,57,3,1,0,0,1,0,0,3,0,0,1,3977,7298,6,1,19,3,1,7,2,2,2,2,0,2
51,0,0,1,0,833,1,0,0,1,3,1,0,0,0,0,3,0,96,3,1,0,1,0,0,0,4,1,0,0,2723,23231,1,0,11,3,0,1,0,2,1,0,0,0
36,0,0,1,0,429,1,0,0,2,4,1,0,0,0,0,3,1,53,3,2,0,0,0,1,0,2,0,1,0,5410,2323,9,1,11,3,0,18,2,3,16,14,5,12
24,0,1,0,0,567,1,0,0,2,1,0,0,0,1,0,1,1,32,3,1,0,1,0,0,0,4,0,1,0,3760,17218,1,1,13,3,0,6,2,3,6,3,1,3
51,0,0,1,0,1302,1,0,0,2,3,0,1,0,0,0,4,0,84,1,2,0,0,0,1,0,2,0,0,1,5482,16321,5,0,18,3,1,13,3,3,4,1,1,2
30,0,0,1,0,1334,0,1,0,4,2,0,1,0,0,0,3,1,63,2,2,1,0,0,0,0,2,0,0,1,5209,19760,1,1,12,3,3,11,4,2,11,8,2,7
44,0,1,0,0,602,0,0,1,1,5,0,0,0,0,1,1,0,37,3,2,0,0,0,0,1,4,1,0,0,5743,10503,4,1,11,3,0,14,3,3,10,7,0,2
42,0,0,0,1,179,0,0,1,2,5,0,1,0,0,0,4,0,79,4,2,0,0,0,0,1,1,1,0,0,6272,12858,7,0,16,3,1,10,3,4,4,3,0,3
49,0,0,1,0,174,0,1,0,8,4,0,0,0,1,0,4,0,56,2,4,1,0,0,0,0,2,1,0,0,13120,11879,6,0,17,3,1,22,3,3,9,8,2,3
37,0,0,0,1,142,0,1,0,9,4,0,1,0,0,0,1,0,69,3,3,1,0,0,0,0,2,0,0,1,8834,24666,1,0,13,3,1,9,6,3,9,5,7,7
46,0,0,1,0,566,1,0,0,7,2,0,1,0,0,0,4,0,75,3,3,0,0,0,1,0,3,0,0,1,10845,24208,6,0,13,3,1,13,3,3,8,7,0,7
46,0,0,1,0,228,0,1,0,3,3,1,0,0,0,0,3,1,51,3,4,0,0,0,0,1,2,1,0,0,16606,11380,8,0,12,3,1,23,2,4,13,12,5,1
41,0,0,1,0,802,0,1,0,9,1,1,0,0,0,0,3,0,96,3,3,1,0,0,0,0,3,0,0,1,8189,21196,3,1,13,3,1,12,2,3,9,7,0,7
45,0,0,1,0,193,1,0,0,6,4,0,0,0,0,1,4,0,52,3,3,0,0,0,0,1,1,1,0,0,13245,15067,4,1,14,3,0,17,3,4,0,0,0,0
40,0,1,0,0,580,0,1,0,5,4,1,0,0,0,0,4,0,48,2,3,1,0,0,0,0,1,1,0,0,10475,23772,5,1,21,4,1,20,2,3,18,13,1,12
32,0,0,0,1,976,0,1,0,26,4,0,0,1,0,0,3,0,100,3,2,1,0,0,0,0,4,1,0,0,4465,12069,0,0,18,3,0,4,2,3,3,2,2,2
38,0,0,1,0,397,1,0,0,2,2,0,1,0,0,0,4,1,54,2,3,0,0,0,1,0,3,1,0,0,7756,14199,3,1,19,3,1,10,6,4,5,4,0,2
25,0,0,1,0,810,0,1,0,8,3,1,0,0,0,0,4,0,57,4,2,1,0,0,0,0,2,1,0,0,4851,15678,0,0,22,4,1,4,4,3,3,2,1,2
32,1,0,1,0,1259,1,0,0,2,4,1,0,0,0,0,4,0,95,3,1,0,0,1,0,0,2,0,1,0,1393,24852,1,0,12,3,0,1,2,3,1,0,0,0
42,0,1,0,0,1271,1,0,0,2,1,0,1,0,0,0,2,0,35,3,1,0,1,0,0,0,4,0,1,0,2515,9068,5,1,14,3,0,8,2,3,2,1,2,2
41,0,0,1,0,918,0,1,0,6,3,0,0,1,0,0,4,0,35,3,3,1,0,0,0,0,3,0,1,0,9241,15869,1,0,12,3,0,10,3,3,10,8,8,7
31,0,0,1,0,311,1,0,0,20,3,1,0,0,0,0,2,0,89,3,2,0,0,1,0,0,3,0,0,1,4197,18624,1,0,11,3,1,10,2,3,10,8,0,2
27,0,0,1,0,1240,1,0,0,2,4,1,0,0,0,0,4,1,33,3,1,0,0,1,0,0,1,0,0,1,2341,19715,1,0,13,3,1,1,6,3,1,0,0,0
35,0,0,1,0,1361,0,1,0,17,4,1,0,0,0,0,3,0,94,3,2,1,0,0,0,0,1,1,0,0,8966,21026,3,1,15,3,3,15,2,3,7,7,1,7
27,0,0,1,0,486,1,0,0,8,3,0,1,0,0,0,2,1,86,4,1,0,1,0,0,0,3,1,0,0,3517,22490,7,0,17,3,0,5,0,3,3,2,0,2
37,1,0,1,0,1141,1,0,0,11,2,0,1,0,0,0,1,1,61,1,2,0,0,0,0,1,2,1,0,0,4777,14382,5,0,15,3,0,15,2,1,1,0,0,0
35,0,0,1,0,819,1,0,0,18,5,1,0,0,0,0,2,0,48,4,2,0,1,0,0,0,1,1,0,0,5208,26312,1,0,11,3,0,16,2,3,16,15,1,10
40,0,0,1,0,884,1,0,0,15,3,1,0,0,0,0,1,1,80,2,3,0,0,0,1,0,3,1,0,0,10435,25800,1,0,13,3,2,18,2,3,18,15,14,12
35,0,0,1,0,1370,1,0,0,27,4,1,0,0,0,0,4,0,49,3,2,0,0,0,1,0,3,1,0,0,6883,5151,2,0,16,3,1,17,3,3,7,7,0,7
34,0,0,1,0,937,0,1,0,1,3,0,0,1,0,0,1,0,32,3,3,1,0,0,0,0,4,0,1,0,9888,6770,1,0,21,4,0,14,3,2,14,8,2,1
41,0,0,1,0,167,1,0,0,12,4,1,0,0,0,0,2,0,46,3,1,0,0,1,0,0,4,1,0,0,4766,9051,3,1,11,3,1,6,4,3,1,0,0,0
44,1,0,1,0,1097,1,0,0,10,4,1,0,0,0,0,3,0,96,3,1,0,1,0,0,0,3,0,1,0,2936,10826,1,1,11,3,0,6,4,3,6,4,0,2
42,0,0,1,0,188,1,0,0,29,3,0,1,0,0,0,2,0,56,1,2,0,0,1,0,0,4,0,1,0,4272,9558,4,0,19,3,0,16,3,3,1,0,0,0
46,0,0,1,0,1485,1,0,0,18,3,0,1,0,0,0,3,1,87,3,2,0,0,0,1,0,3,0,0,1,4810,26314,2,0,14,3,1,19,5,2,10,7,0,8
25,0,0,1,0,309,0,0,1,2,3,0,0,0,0,1,3,1,82,3,1,0,0,0,0,1,2,1,0,0,2187,19655,4,0,14,3,0,6,3,3,2,0,1,2
34,0,1,0,0,135,1,0,0,19,3,0,1,0,0,0,3,1,46,3,2,0,0,1,0,0,2,0,0,1,4444,22534,4,0,13,3,2,15,2,4,11,8,5,10
27,0,0,1,0,1157,1,0,0,17,3,0,0,0,1,0,3,0,51,3,1,0,1,0,0,0,2,1,0,0,3058,13364,0,1,16,3,1,6,3,2,5,2,1,1
34,0,0,1,0,971,0,1,0,1,3,0,0,0,1,0,4,0,64,2,3,1,0,0,0,0,3,1,0,0,7083,12288,1,1,14,3,0,10,3,3,10,9,8,6
60,0,0,1,0,696,0,1,0,7,4,0,0,1,0,0,2,0,52,4,2,1,0,0,0,0,4,0,0,1,5220,10893,0,1,18,3,1,12,3,3,11,7,1,9
27,0,0,1,0,155,1,0,0,4,3,1,0,0,0,0,2,0,87,4,2,0,0,0,1,0,2,1,0,0,6142,5174,1,1,20,4,1,6,0,3,6,2,0,3
31,0,1,0,0,798,1,0,0,7,2,1,0,0,0,0,3,1,48,2,3,0,0,0,1,0,3,1,0,0,8943,14034,1,0,24,4,1,10,2,3,10,9,8,9
24,1,0,1,0,984,1,0,0,17,2,1,0,0,0,0,4,1,97,3,1,0,0,1,0,0,2,1,0,0,2210,3372,1,0,13,3,1,1,3,1,1,0,0,0
31,0,1,0,0,1125,1,0,0,1,3,1,0,0,0,0,4,0,48,1,2,0,1,0,0,0,1,1,0,0,5003,5771,1,0,21,4,0,10,6,3,10,8,8,7
31,0,0,1,0,1079,0,1,0,10,2,0,1,0,0,0,3,1,86,3,2,1,0,0,0,0,4,0,0,1,6583,20115,2,1,11,3,1,8,2,3,5,2,1,4
40,0,0,0,1,1151,1,0,0,9,5,1,0,0,0,0,4,0,63,2,2,0,0,0,0,1,4,1,0,0,4876,14242,9,0,14,3,1,5,5,1,3,2,0,2
32,0,0,1,0,495,1,0,0,10,3,0,1,0,0,0,3,0,64,3,3,0,0,0,0,1,4,0,1,0,11244,21072,2,0,25,4,0,10,5,4,5,2,0,0
42,0,0,1,0,1142,1,0,0,8,3,1,0,0,0,0,4,0,81,3,1,0,0,1,0,0,3,0,1,0,3968,13624,4,0,13,3,0,8,3,3,0,0,0,0
33,1,1,0,0,1076,1,0,0,3,3,1,0,0,0,0,1,0,70,3,1,0,1,0,0,0,1,0,1,0,3348,3164,1,1,11,3,0,10,3,3,10,8,9,7
35,0,0,1,0,1029,1,0,0,16,3,1,0,0,0,0,4,1,91,2,3,0,0,0,0,1,2,0,1,0,8606,21195,1,0,19,3,0,11,3,1,11,8,3,3
46,0,0,1,0,945,0,0,1,5,2,0,1,0,0,0,2,0,80,3,2,0,0,0,0,1,2,0,0,1,5021,10425,8,1,22,4,1,16,2,3,4,2,0,2
35,0,0,1,0,1017,1,0,0,6,4,1,0,0,0,0,2,0,82,1,2,0,1,0,0,0,4,0,1,0,6646,19368,1,0,13,3,0,17,3,3,17,11,11,8
27,0,0,1,0,1055,1,0,0,2,4,1,0,0,0,0,1,1,47,3,2,0,0,0,1,0,4,1,0,0,4227,4658,0,0,18,3,1,4,2,3,3,2,2,2
30,0,0,1,0,793,1,0,0,16,1,1,0,0,0,0,2,0,33,3,1,0,1,0,0,0,4,1,0,0,2862,3811,1,0,12,3,1,10,2,2,10,0,0,8
54,0,0,1,0,685,1,0,0,3,3,1,0,0,0,0,4,0,85,3,4,0,0,0,0,1,4,1,0,0,17779,23474,3,0,14,3,0,36,2,3,10,9,0,9
48,1,1,0,0,708,0,1,0,7,2,0,1,0,0,0,4,1,95,3,1,0,0,0,0,1,3,1,0,0,2655,11740,2,1,11,3,2,19,3,3,9,7,7,7
34,0,1,0,0,878,1,0,0,10,4,0,1,0,0,0,4,0,43,3,1,0,1,0,0,0,3,0,0,1,3815,5972,1,1,17,3,1,5,4,4,5,3,2,0
26,0,0,1,0,683,1,0,0,2,1,0,1,0,0,0,1,0,36,2,1,0,1,0,0,0,4,0,1,0,3904,4050,0,0,12,3,0,5,2,3,4,3,1,1
29,0,0,1,0,598,1,0,0,9,3,1,0,0,0,0,3,0,91,4,1,0,1,0,0,0,3,1,0,0,2451,22376,6,0,18,3,2,5,2,2,1,0,0,0
33,0,1,0,0,1303,1,0,0,7,2,1,0,0,0,0,4,0,36,3,2,0,0,0,0,1,3,0,0,1,5968,18079,1,0,20,4,3,9,2,3,9,7,2,8
